item,year,week_of_year,weekly_sales,week_has_holiday,store
41,2017,24,218,0,10
41,2017,25,216,1,10
41,2017,26,260,0,10
41,2017,27,242,1,10
41,2017,28,256,0,10
41,2017,29,242,0,10
41,2017,30,260,0,10
41,2017,31,232,0,10
41,2017,32,222,0,10
41,2017,33,217,0,10
41,2017,34,192,0,10
41,2017,35,229,1,10
41,2017,36,203,1,10
41,2017,37,219,0,10
41,2017,38,174,0,10
41,2017,39,193,0,10
41,2017,40,187,0,10
41,2017,41,192,1,10
41,2017,42,181,0,10
41,2017,43,204,0,10
41,2017,44,197,0,10
41,2017,45,197,1,10
41,2017,46,203,0,10
41,2017,47,210,1,10
41,2017,48,175,0,10
41,2017,49,165,0,10
41,2017,50,152,0,10
41,2017,51,140,1,10
41,2017,52,158,1,10
42,2013,1,192,1,10
42,2013,2,145,0,10
42,2013,3,145,0,10
42,2013,4,169,1,10
42,2013,5,167,0,10
42,2013,6,159,0,10
42,2013,7,184,1,10
42,2013,8,170,1,10
42,2013,9,203,0,10
42,2013,10,213,0,10
42,2013,11,226,0,10
42,2013,12,203,0,10
42,2013,13,217,1,10
42,2013,14,273,0,10
42,2013,15,252,0,10
42,2013,16,235,0,10
42,2013,17,258,0,10
42,2013,18,286,1,10
42,2013,19,282,0,10
42,2013,20,283,0,10
42,2013,21,278,0,10
42,2013,22,269,1,10
42,2013,23,288,0,10
42,2013,24,299,0,10
42,2013,25,254,1,10
42,2013,26,278,0,10
42,2013,27,285,1,10
42,2013,28,312,0,10
42,2013,29,336,0,10
42,2013,30,328,0,10
42,2013,31,299,0,10
42,2013,32,288,0,10
42,2013,33,275,0,10
42,2013,34,278,0,10
42,2013,35,251,1,10
42,2013,36,257,1,10
42,2013,37,232,0,10
42,2013,38,235,0,10
42,2013,39,248,0,10
42,2013,40,275,0,10
42,2013,41,231,0,10
42,2013,42,250,1,10
42,2013,43,220,0,10
42,2013,44,254,0,10
42,2013,45,246,0,10
42,2013,46,240,1,10
42,2013,47,254,0,10
42,2013,48,220,1,10
42,2013,49,192,0,10
42,2013,50,173,0,10
42,2013,51,191,0,10
42,2013,52,171,1,10
42,2014,1,236,1,10
42,2014,2,195,0,10
42,2014,3,187,0,10
42,2014,4,190,1,10
42,2014,5,193,0,10
42,2014,6,221,0,10
42,2014,7,188,1,10
42,2014,8,214,1,10
42,2014,9,210,0,10
42,2014,10,239,0,10
42,2014,11,255,0,10
42,2014,12,240,0,10
42,2014,13,261,0,10
42,2014,14,286,0,10
42,2014,15,287,0,10
42,2014,16,299,1,10
42,2014,17,324,0,10
42,2014,18,312,0,10
42,2014,19,302,0,10
42,2014,20,308,0,10
42,2014,21,312,0,10
42,2014,22,331,1,10
42,2014,23,341,0,10
42,2014,24,335,0,10
42,2014,25,349,1,10
42,2014,26,314,0,10
42,2014,27,368,1,10
42,2014,28,364,0,10
42,2014,29,377,0,10
42,2014,30,340,0,10
42,2014,31,340,0,10
42,2014,32,320,0,10
42,2014,33,315,0,10
42,2014,34,319,0,10
42,2014,35,278,1,10
42,2014,36,283,1,10
42,2014,37,323,0,10
42,2014,38,322,0,10
42,2014,39,284,0,10
42,2014,40,299,0,10
42,2014,41,281,0,10
42,2014,42,267,1,10
42,2014,43,275,0,10
42,2014,44,308,0,10
42,2014,45,257,0,10
42,2014,46,279,1,10
42,2014,47,298,0,10
42,2014,48,298,1,10
42,2014,49,199,0,10
42,2014,50,208,0,10
42,2014,51,205,0,10
42,2014,52,206,1,10
42,2015,1,135,1,10
42,2015,2,213,0,10
42,2015,3,222,0,10
42,2015,4,205,1,10
42,2015,5,175,0,10
42,2015,6,210,0,10
42,2015,7,209,1,10
42,2015,8,212,1,10
42,2015,9,213,0,10
42,2015,10,280,0,10
42,2015,11,261,0,10
42,2015,12,279,0,10
42,2015,13,244,0,10
42,2015,14,286,1,10
42,2015,15,272,1,10
42,2015,16,262,0,10
42,2015,17,293,0,10
42,2015,18,306,0,10
42,2015,19,335,0,10
42,2015,20,360,0,10
42,2015,21,338,0,10
42,2015,22,319,1,10
42,2015,23,362,0,10
42,2015,24,347,0,10
42,2015,25,333,1,10
42,2015,26,347,0,10
42,2015,27,359,1,10
42,2015,28,344,0,10
42,2015,29,348,0,10
42,2015,30,424,0,10
42,2015,31,374,0,10
42,2015,32,375,0,10
42,2015,33,354,0,10
42,2015,34,337,0,10
42,2015,35,343,0,10
42,2015,36,304,1,10
42,2015,37,332,1,10
42,2015,38,309,0,10
42,2015,39,271,0,10
42,2015,40,293,0,10
42,2015,41,255,0,10
42,2015,42,295,1,10
42,2015,43,289,0,10
42,2015,44,272,0,10
42,2015,45,336,0,10
42,2015,46,304,1,10
42,2015,47,297,0,10
42,2015,48,313,1,10
42,2015,49,262,0,10
42,2015,50,219,0,10
42,2015,51,201,0,10
42,2015,52,216,1,10
42,2015,53,105,1,10
42,2016,1,218,0,10
42,2016,2,193,0,10
42,2016,3,205,1,10
42,2016,4,225,0,10
42,2016,5,247,0,10
42,2016,6,256,1,10
42,2016,7,254,1,10
42,2016,8,214,0,10
42,2016,9,249,0,10
42,2016,10,272,0,10
42,2016,11,280,0,10
42,2016,12,261,1,10
42,2016,13,289,0,10
42,2016,14,321,0,10
42,2016,15,322,0,10
42,2016,16,313,0,10
42,2016,17,341,1,10
42,2016,18,333,0,10
42,2016,19,358,0,10
42,2016,20,362,0,10
42,2016,21,376,0,10
42,2016,22,355,1,10
42,2016,23,338,0,10
42,2016,24,376,1,10
42,2016,25,381,0,10
42,2016,26,394,0,10
42,2016,27,393,1,10
42,2016,28,416,0,10
42,2016,29,360,0,10
42,2016,30,396,0,10
42,2016,31,356,0,10
42,2016,32,341,0,10
42,2016,33,349,0,10
42,2016,34,367,0,10
42,2016,35,335,1,10
42,2016,36,335,1,10
42,2016,37,329,0,10
42,2016,38,312,0,10
42,2016,39,331,0,10
42,2016,40,298,0,10
42,2016,41,296,1,10
42,2016,42,310,0,10
42,2016,43,274,0,10
42,2016,44,329,0,10
42,2016,45,338,1,10
42,2016,46,369,0,10
42,2016,47,339,1,10
42,2016,48,247,0,10
42,2016,49,250,0,10
42,2016,50,228,0,10
42,2016,51,264,1,10
42,2016,52,180,1,10
42,2016,53,103,1,10
42,2017,1,215,0,10
42,2017,2,236,0,10
42,2017,3,216,1,10
42,2017,4,219,0,10
42,2017,5,216,0,10
42,2017,6,251,0,10
42,2017,7,243,1,10
42,2017,8,243,1,10
42,2017,9,293,0,10
42,2017,10,321,0,10
42,2017,11,292,0,10
42,2017,12,305,0,10
42,2017,13,333,0,10
42,2017,14,328,0,10
42,2017,15,323,1,10
42,2017,16,339,0,10
42,2017,17,346,0,10
42,2017,18,353,0,10
42,2017,19,405,0,10
42,2017,20,340,0,10
42,2017,21,391,0,10
42,2017,22,375,1,10
42,2017,23,398,0,10
42,2017,24,419,0,10
42,2017,25,430,1,10
42,2017,26,396,0,10
42,2017,27,396,1,10
42,2017,28,414,0,10
42,2017,29,438,0,10
42,2017,30,453,0,10
42,2017,31,353,0,10
42,2017,32,349,0,10
42,2017,33,346,0,10
42,2017,34,358,0,10
42,2017,35,355,1,10
42,2017,36,351,1,10
42,2017,37,345,0,10
42,2017,38,369,0,10
42,2017,39,318,0,10
42,2017,40,317,0,10
42,2017,41,310,1,10
42,2017,42,291,0,10
42,2017,43,306,0,10
42,2017,44,338,0,10
42,2017,45,321,1,10
42,2017,46,321,0,10
42,2017,47,355,1,10
42,2017,48,290,0,10
42,2017,49,228,0,10
42,2017,50,266,0,10
42,2017,51,242,1,10
42,2017,52,279,1,10
43,2013,1,255,1,10
43,2013,2,209,0,10
43,2013,3,244,0,10
43,2013,4,229,1,10
43,2013,5,237,0,10
43,2013,6,244,0,10
43,2013,7,241,1,10
43,2013,8,254,1,10
43,2013,9,264,0,10
43,2013,10,294,0,10
43,2013,11,288,0,10
43,2013,12,317,0,10
43,2013,13,320,1,10
43,2013,14,353,0,10
43,2013,15,359,0,10
43,2013,16,377,0,10
43,2013,17,349,0,10
43,2013,18,338,1,10
43,2013,19,416,0,10
43,2013,20,420,0,10
43,2013,21,372,0,10
43,2013,22,378,1,10
43,2013,23,406,0,10
43,2013,24,425,0,10
43,2013,25,381,1,10
43,2013,26,391,0,10
43,2013,27,467,1,10
43,2013,28,473,0,10
43,2013,29,467,0,10
43,2013,30,454,0,10
43,2013,31,398,0,10
43,2013,32,394,0,10
43,2013,33,393,0,10
43,2013,34,369,0,10
43,2013,35,349,1,10
43,2013,36,349,1,10
43,2013,37,332,0,10
43,2013,38,340,0,10
43,2013,39,321,0,10
43,2013,40,344,0,10
43,2013,41,356,0,10
43,2013,42,309,1,10
43,2013,43,311,0,10
43,2013,44,341,0,10
43,2013,45,351,0,10
43,2013,46,362,1,10
43,2013,47,332,0,10
43,2013,48,338,1,10
43,2013,49,275,0,10
43,2013,50,253,0,10
43,2013,51,256,0,10
43,2013,52,234,1,10
43,2014,1,307,1,10
43,2014,2,263,0,10
43,2014,3,282,0,10
43,2014,4,285,1,10
43,2014,5,262,0,10
43,2014,6,302,0,10
43,2014,7,274,1,10
43,2014,8,286,1,10
43,2014,9,332,0,10
43,2014,10,377,0,10
43,2014,11,333,0,10
43,2014,12,337,0,10
43,2014,13,321,0,10
43,2014,14,423,0,10
43,2014,15,379,0,10
43,2014,16,398,1,10
43,2014,17,384,0,10
43,2014,18,420,0,10
43,2014,19,462,0,10
43,2014,20,443,0,10
43,2014,21,435,0,10
43,2014,22,439,1,10
43,2014,23,465,0,10
43,2014,24,451,0,10
43,2014,25,471,1,10
43,2014,26,453,0,10
43,2014,27,509,1,10
43,2014,28,491,0,10
43,2014,29,511,0,10
43,2014,30,471,0,10
43,2014,31,458,0,10
43,2014,32,435,0,10
43,2014,33,412,0,10
43,2014,34,453,0,10
43,2014,35,395,1,10
43,2014,36,381,1,10
43,2014,37,421,0,10
43,2014,38,412,0,10
43,2014,39,390,0,10
43,2014,40,380,0,10
43,2014,41,385,0,10
43,2014,42,392,1,10
43,2014,43,376,0,10
43,2014,44,397,0,10
43,2014,45,398,0,10
43,2014,46,407,1,10
43,2014,47,473,0,10
43,2014,48,443,1,10
43,2014,49,285,0,10
43,2014,50,290,0,10
43,2014,51,281,0,10
43,2014,52,304,1,10
43,2015,1,180,1,10
43,2015,2,258,0,10
43,2015,3,275,0,10
43,2015,4,235,1,10
43,2015,5,285,0,10
43,2015,6,312,0,10
43,2015,7,282,1,10
43,2015,8,320,1,10
43,2015,9,336,0,10
43,2015,10,375,0,10
43,2015,11,376,0,10
43,2015,12,368,0,10
43,2015,13,380,0,10
43,2015,14,440,1,10
43,2015,15,393,1,10
43,2015,16,469,0,10
43,2015,17,457,0,10
43,2015,18,441,0,10
43,2015,19,483,0,10
43,2015,20,467,0,10
43,2015,21,479,0,10
43,2015,22,449,1,10
43,2015,23,499,0,10
43,2015,24,471,0,10
43,2015,25,479,1,10
43,2015,26,451,0,10
43,2015,27,523,1,10
43,2015,28,521,0,10
43,2015,29,523,0,10
43,2015,30,525,0,10
43,2015,31,469,0,10
43,2015,32,495,0,10
43,2015,33,496,0,10
43,2015,34,461,0,10
43,2015,35,450,0,10
43,2015,36,399,1,10
43,2015,37,388,1,10
43,2015,38,359,0,10
43,2015,39,420,0,10
43,2015,40,440,0,10
43,2015,41,390,0,10
43,2015,42,415,1,10
43,2015,43,383,0,10
43,2015,44,412,0,10
43,2015,45,455,0,10
43,2015,46,448,1,10
43,2015,47,408,0,10
43,2015,48,416,1,10
43,2015,49,327,0,10
43,2015,50,321,0,10
43,2015,51,317,0,10
43,2015,52,306,1,10
43,2015,53,157,1,10
43,2016,1,319,0,10
43,2016,2,269,0,10
43,2016,3,312,1,10
43,2016,4,326,0,10
43,2016,5,327,0,10
43,2016,6,326,1,10
43,2016,7,329,1,10
43,2016,8,351,0,10
43,2016,9,385,0,10
43,2016,10,409,0,10
43,2016,11,394,0,10
43,2016,12,400,1,10
43,2016,13,453,0,10
43,2016,14,451,0,10
43,2016,15,425,0,10
43,2016,16,497,0,10
43,2016,17,456,1,10
43,2016,18,450,0,10
43,2016,19,486,0,10
43,2016,20,469,0,10
43,2016,21,520,0,10
43,2016,22,508,1,10
43,2016,23,544,0,10
43,2016,24,523,1,10
43,2016,25,526,0,10
43,2016,26,543,0,10
43,2016,27,543,1,10
43,2016,28,541,0,10
43,2016,29,569,0,10
43,2016,30,549,0,10
43,2016,31,503,0,10
43,2016,32,513,0,10
43,2016,33,506,0,10
43,2016,34,483,0,10
43,2016,35,500,1,10
43,2016,36,492,1,10
43,2016,37,471,0,10
43,2016,38,451,0,10
43,2016,39,483,0,10
43,2016,40,417,0,10
43,2016,41,453,1,10
43,2016,42,447,0,10
43,2016,43,394,0,10
43,2016,44,457,0,10
43,2016,45,487,1,10
43,2016,46,464,0,10
43,2016,47,471,1,10
43,2016,48,396,0,10
43,2016,49,347,0,10
43,2016,50,320,0,10
43,2016,51,313,1,10
43,2016,52,278,1,10
43,2016,53,155,1,10
43,2017,1,323,0,10
43,2017,2,317,0,10
43,2017,3,339,1,10
43,2017,4,324,0,10
43,2017,5,340,0,10
43,2017,6,337,0,10
43,2017,7,309,1,10
43,2017,8,367,1,10
43,2017,9,384,0,10
43,2017,10,439,0,10
43,2017,11,419,0,10
43,2017,12,452,0,10
43,2017,13,417,0,10
43,2017,14,472,0,10
43,2017,15,475,1,10
43,2017,16,509,0,10
43,2017,17,478,0,10
43,2017,18,511,0,10
43,2017,19,503,0,10
43,2017,20,586,0,10
43,2017,21,494,0,10
43,2017,22,547,1,10
43,2017,23,516,0,10
43,2017,24,614,0,10
43,2017,25,516,1,10
43,2017,26,564,0,10
43,2017,27,576,1,10
43,2017,28,588,0,10
43,2017,29,579,0,10
43,2017,30,607,0,10
43,2017,31,484,0,10
43,2017,32,519,0,10
43,2017,33,518,0,10
43,2017,34,551,0,10
43,2017,35,501,1,10
43,2017,36,465,1,10
43,2017,37,511,0,10
43,2017,38,468,0,10
43,2017,39,443,0,10
43,2017,40,433,0,10
43,2017,41,464,1,10
43,2017,42,445,0,10
43,2017,43,434,0,10
43,2017,44,486,0,10
43,2017,45,489,1,10
43,2017,46,508,0,10
43,2017,47,471,1,10
43,2017,48,395,0,10
43,2017,49,363,0,10
43,2017,50,347,0,10
43,2017,51,362,1,10
43,2017,52,396,1,10
44,2013,1,139,1,10
44,2013,2,132,0,10
44,2013,3,147,0,10
44,2013,4,128,1,10
44,2013,5,147,0,10
44,2013,6,141,0,10
44,2013,7,144,1,10
44,2013,8,137,1,10
44,2013,9,158,0,10
44,2013,10,163,0,10
44,2013,11,152,0,10
44,2013,12,181,0,10
44,2013,13,193,1,10
44,2013,14,192,0,10
44,2013,15,215,0,10
44,2013,16,207,0,10
44,2013,17,189,0,10
44,2013,18,208,1,10
44,2013,19,203,0,10
44,2013,20,206,0,10
44,2013,21,200,0,10
44,2013,22,197,1,10
44,2013,23,235,0,10
44,2013,24,248,0,10
44,2013,25,245,1,10
44,2013,26,221,0,10
44,2013,27,259,1,10
44,2013,28,233,0,10
44,2013,29,237,0,10
44,2013,30,244,0,10
44,2013,31,217,0,10
44,2013,32,208,0,10
44,2013,33,199,0,10
44,2013,34,205,0,10
44,2013,35,190,1,10
44,2013,36,217,1,10
44,2013,37,203,0,10
44,2013,38,197,0,10
44,2013,39,242,0,10
44,2013,40,210,0,10
44,2013,41,168,0,10
44,2013,42,177,1,10
44,2013,43,197,0,10
44,2013,44,197,0,10
44,2013,45,195,0,10
44,2013,46,230,1,10
44,2013,47,189,0,10
44,2013,48,231,1,10
44,2013,49,140,0,10
44,2013,50,157,0,10
44,2013,51,136,0,10
44,2013,52,145,1,10
44,2014,1,175,1,10
44,2014,2,148,0,10
44,2014,3,154,0,10
44,2014,4,158,1,10
44,2014,5,149,0,10
44,2014,6,164,0,10
44,2014,7,167,1,10
44,2014,8,167,1,10
44,2014,9,178,0,10
44,2014,10,200,0,10
44,2014,11,202,0,10
44,2014,12,215,0,10
44,2014,13,216,0,10
44,2014,14,208,0,10
44,2014,15,223,0,10
44,2014,16,238,1,10
44,2014,17,251,0,10
44,2014,18,232,0,10
44,2014,19,226,0,10
44,2014,20,256,0,10
44,2014,21,258,0,10
44,2014,22,287,1,10
44,2014,23,265,0,10
44,2014,24,260,0,10
44,2014,25,266,1,10
44,2014,26,265,0,10
44,2014,27,285,1,10
44,2014,28,270,0,10
44,2014,29,312,0,10
44,2014,30,306,0,10
44,2014,31,276,0,10
44,2014,32,240,0,10
44,2014,33,252,0,10
44,2014,34,247,0,10
44,2014,35,235,1,10
44,2014,36,250,1,10
44,2014,37,253,0,10
44,2014,38,236,0,10
44,2014,39,239,0,10
44,2014,40,221,0,10
44,2014,41,196,0,10
44,2014,42,207,1,10
44,2014,43,219,0,10
44,2014,44,219,0,10
44,2014,45,236,0,10
44,2014,46,238,1,10
44,2014,47,238,0,10
44,2014,48,238,1,10
44,2014,49,158,0,10
44,2014,50,156,0,10
44,2014,51,173,0,10
44,2014,52,155,1,10
44,2015,1,104,1,10
44,2015,2,157,0,10
44,2015,3,163,0,10
44,2015,4,141,1,10
44,2015,5,164,0,10
44,2015,6,184,0,10
44,2015,7,189,1,10
44,2015,8,159,1,10
44,2015,9,195,0,10
44,2015,10,211,0,10
44,2015,11,209,0,10
44,2015,12,202,0,10
44,2015,13,188,0,10
44,2015,14,224,1,10
44,2015,15,264,1,10
44,2015,16,250,0,10
44,2015,17,238,0,10
44,2015,18,252,0,10
44,2015,19,284,0,10
44,2015,20,246,0,10
44,2015,21,269,0,10
44,2015,22,249,1,10
44,2015,23,278,0,10
44,2015,24,290,0,10
44,2015,25,262,1,10
44,2015,26,274,0,10
44,2015,27,307,1,10
44,2015,28,298,0,10
44,2015,29,318,0,10
44,2015,30,274,0,10
44,2015,31,285,0,10
44,2015,32,260,0,10
44,2015,33,278,0,10
44,2015,34,265,0,10
44,2015,35,269,0,10
44,2015,36,244,1,10
44,2015,37,248,1,10
44,2015,38,274,0,10
44,2015,39,271,0,10
44,2015,40,221,0,10
44,2015,41,215,0,10
44,2015,42,223,1,10
44,2015,43,193,0,10
44,2015,44,231,0,10
44,2015,45,260,0,10
44,2015,46,260,1,10
44,2015,47,224,0,10
44,2015,48,229,1,10
44,2015,49,159,0,10
44,2015,50,193,0,10
44,2015,51,189,0,10
44,2015,52,165,1,10
44,2015,53,83,1,10
44,2016,1,178,0,10
44,2016,2,164,0,10
44,2016,3,146,1,10
44,2016,4,156,0,10
44,2016,5,179,0,10
44,2016,6,190,1,10
44,2016,7,200,1,10
44,2016,8,208,0,10
44,2016,9,227,0,10
44,2016,10,219,0,10
44,2016,11,238,0,10
44,2016,12,230,1,10
44,2016,13,241,0,10
44,2016,14,251,0,10
44,2016,15,242,0,10
44,2016,16,256,0,10
44,2016,17,279,1,10
44,2016,18,285,0,10
44,2016,19,287,0,10
44,2016,20,237,0,10
44,2016,21,234,0,10
44,2016,22,316,1,10
44,2016,23,300,0,10
44,2016,24,312,1,10
44,2016,25,314,0,10
44,2016,26,305,0,10
44,2016,27,283,1,10
44,2016,28,286,0,10
44,2016,29,335,0,10
44,2016,30,334,0,10
44,2016,31,287,0,10
44,2016,32,298,0,10
44,2016,33,285,0,10
44,2016,34,273,0,10
44,2016,35,270,1,10
44,2016,36,249,1,10
44,2016,37,276,0,10
44,2016,38,289,0,10
44,2016,39,267,0,10
44,2016,40,233,0,10
44,2016,41,243,1,10
44,2016,42,247,0,10
44,2016,43,235,0,10
44,2016,44,266,0,10
44,2016,45,245,1,10
44,2016,46,259,0,10
44,2016,47,260,1,10
44,2016,48,238,0,10
44,2016,49,185,0,10
44,2016,50,191,0,10
44,2016,51,178,1,10
44,2016,52,165,1,10
44,2016,53,77,1,10
44,2017,1,173,0,10
44,2017,2,173,0,10
44,2017,3,181,1,10
44,2017,4,182,0,10
44,2017,5,175,0,10
44,2017,6,192,0,10
44,2017,7,212,1,10
44,2017,8,186,1,10
44,2017,9,191,0,10
44,2017,10,211,0,10
44,2017,11,245,0,10
44,2017,12,240,0,10
44,2017,13,245,0,10
44,2017,14,304,0,10
44,2017,15,275,1,10
44,2017,16,279,0,10
44,2017,17,273,0,10
44,2017,18,302,0,10
44,2017,19,296,0,10
44,2017,20,334,0,10
44,2017,21,312,0,10
44,2017,22,283,1,10
44,2017,23,319,0,10
44,2017,24,321,0,10
44,2017,25,324,1,10
44,2017,26,305,0,10
44,2017,27,312,1,10
44,2017,28,318,0,10
44,2017,29,325,0,10
44,2017,30,313,0,10
44,2017,31,301,0,10
44,2017,32,291,0,10
44,2017,33,314,0,10
44,2017,34,287,0,10
44,2017,35,275,1,10
44,2017,36,268,1,10
44,2017,37,269,0,10
44,2017,38,279,0,10
44,2017,39,265,0,10
44,2017,40,271,0,10
44,2017,41,277,1,10
44,2017,42,279,0,10
44,2017,43,259,0,10
44,2017,44,273,0,10
44,2017,45,277,1,10
44,2017,46,267,0,10
44,2017,47,275,1,10
44,2017,48,227,0,10
44,2017,49,191,0,10
44,2017,50,204,0,10
44,2017,51,168,1,10
44,2017,52,224,1,10
45,2013,1,418,1,10
45,2013,2,319,0,10
45,2013,3,371,0,10
45,2013,4,348,1,10
45,2013,5,373,0,10
45,2013,6,364,0,10
45,2013,7,443,1,10
45,2013,8,392,1,10
45,2013,9,401,0,10
45,2013,10,497,0,10
45,2013,11,482,0,10
45,2013,12,505,0,10
45,2013,13,482,1,10
45,2013,14,583,0,10
45,2013,15,546,0,10
45,2013,16,576,0,10
45,2013,17,542,0,10
45,2013,18,563,1,10
45,2013,19,575,0,10
45,2013,20,597,0,10
45,2013,21,596,0,10
45,2013,22,627,1,10
45,2013,23,670,0,10
45,2013,24,648,0,10
45,2013,25,663,1,10
45,2013,26,611,0,10
45,2013,27,723,1,10
45,2013,28,685,0,10
45,2013,29,670,0,10
45,2013,30,654,0,10
45,2013,31,611,0,10
45,2013,32,540,0,10
45,2013,33,619,0,10
45,2013,34,519,0,10
45,2013,35,631,1,10
45,2013,36,538,1,10
45,2013,37,599,0,10
45,2013,38,568,0,10
45,2013,39,564,0,10
45,2013,40,525,0,10
45,2013,41,533,0,10
45,2013,42,509,1,10
45,2013,43,509,0,10
45,2013,44,574,0,10
45,2013,45,530,0,10
45,2013,46,546,1,10
45,2013,47,542,0,10
45,2013,48,506,1,10
45,2013,49,449,0,10
45,2013,50,389,0,10
45,2013,51,394,0,10
45,2013,52,421,1,10
45,2014,1,522,1,10
45,2014,2,403,0,10
45,2014,3,416,0,10
45,2014,4,410,1,10
45,2014,5,426,0,10
45,2014,6,448,0,10
45,2014,7,484,1,10
45,2014,8,469,1,10
45,2014,9,505,0,10
45,2014,10,562,0,10
45,2014,11,556,0,10
45,2014,12,568,0,10
45,2014,13,509,0,10
45,2014,14,630,0,10
45,2014,15,627,0,10
45,2014,16,635,1,10
45,2014,17,616,0,10
45,2014,18,700,0,10
45,2014,19,638,0,10
45,2014,20,692,0,10
45,2014,21,680,0,10
45,2014,22,729,1,10
45,2014,23,716,0,10
45,2014,24,712,0,10
45,2014,25,788,1,10
45,2014,26,751,0,10
45,2014,27,782,1,10
45,2014,28,780,0,10
45,2014,29,768,0,10
45,2014,30,831,0,10
45,2014,31,793,0,10
45,2014,32,640,0,10
45,2014,33,696,0,10
45,2014,34,639,0,10
45,2014,35,662,1,10
45,2014,36,586,1,10
45,2014,37,662,0,10
45,2014,38,631,0,10
45,2014,39,597,0,10
45,2014,40,573,0,10
45,2014,41,606,0,10
45,2014,42,583,1,10
45,2014,43,611,0,10
45,2014,44,617,0,10
45,2014,45,650,0,10
45,2014,46,645,1,10
45,2014,47,635,0,10
45,2014,48,624,1,10
45,2014,49,472,0,10
45,2014,50,466,0,10
45,2014,51,456,0,10
45,2014,52,495,1,10
45,2015,1,268,1,10
45,2015,2,411,0,10
45,2015,3,449,0,10
45,2015,4,412,1,10
45,2015,5,427,0,10
45,2015,6,470,0,10
45,2015,7,491,1,10
45,2015,8,451,1,10
45,2015,9,504,0,10
45,2015,10,610,0,10
45,2015,11,542,0,10
45,2015,12,619,0,10
45,2015,13,556,0,10
45,2015,14,644,1,10
45,2015,15,687,1,10
45,2015,16,628,0,10
45,2015,17,691,0,10
45,2015,18,703,0,10
45,2015,19,694,0,10
45,2015,20,706,0,10
45,2015,21,713,0,10
45,2015,22,723,1,10
45,2015,23,817,0,10
45,2015,24,763,0,10
45,2015,25,793,1,10
45,2015,26,785,0,10
45,2015,27,792,1,10
45,2015,28,818,0,10
45,2015,29,798,0,10
45,2015,30,818,0,10
45,2015,31,756,0,10
45,2015,32,695,0,10
45,2015,33,705,0,10
45,2015,34,727,0,10
45,2015,35,739,0,10
45,2015,36,636,1,10
45,2015,37,662,1,10
45,2015,38,648,0,10
45,2015,39,669,0,10
45,2015,40,659,0,10
45,2015,41,607,0,10
45,2015,42,601,1,10
45,2015,43,625,0,10
45,2015,44,641,0,10
45,2015,45,695,0,10
45,2015,46,625,1,10
45,2015,47,659,0,10
45,2015,48,675,1,10
45,2015,49,503,0,10
45,2015,50,473,0,10
45,2015,51,499,0,10
45,2015,52,467,1,10
45,2015,53,270,1,10
45,2016,1,487,0,10
45,2016,2,462,0,10
45,2016,3,478,1,10
45,2016,4,506,0,10
45,2016,5,505,0,10
45,2016,6,525,1,10
45,2016,7,530,1,10
45,2016,8,508,0,10
45,2016,9,579,0,10
45,2016,10,602,0,10
45,2016,11,627,0,10
45,2016,12,595,1,10
45,2016,13,690,0,10
45,2016,14,692,0,10
45,2016,15,702,0,10
45,2016,16,721,0,10
45,2016,17,744,1,10
45,2016,18,800,0,10
45,2016,19,761,0,10
45,2016,20,787,0,10
45,2016,21,773,0,10
45,2016,22,780,1,10
45,2016,23,836,0,10
45,2016,24,823,1,10
45,2016,25,822,0,10
45,2016,26,822,0,10
45,2016,27,842,1,10
45,2016,28,847,0,10
45,2016,29,882,0,10
45,2016,30,868,0,10
45,2016,31,759,0,10
45,2016,32,789,0,10
45,2016,33,829,0,10
45,2016,34,797,0,10
45,2016,35,746,1,10
45,2016,36,733,1,10
45,2016,37,727,0,10
45,2016,38,697,0,10
45,2016,39,683,0,10
45,2016,40,675,0,10
45,2016,41,669,1,10
45,2016,42,675,0,10
45,2016,43,644,0,10
45,2016,44,781,0,10
45,2016,45,689,1,10
45,2016,46,748,0,10
45,2016,47,735,1,10
45,2016,48,599,0,10
45,2016,49,546,0,10
45,2016,50,520,0,10
45,2016,51,437,1,10
45,2016,52,441,1,10
45,2016,53,220,1,10
45,2017,1,480,0,10
45,2017,2,526,0,10
45,2017,3,464,1,10
45,2017,4,479,0,10
45,2017,5,501,0,10
45,2017,6,564,0,10
45,2017,7,533,1,10
45,2017,8,544,1,10
45,2017,9,617,0,10
45,2017,10,709,0,10
45,2017,11,656,0,10
45,2017,12,669,0,10
45,2017,13,678,0,10
45,2017,14,760,0,10
45,2017,15,775,1,10
45,2017,16,760,0,10
45,2017,17,810,0,10
45,2017,18,807,0,10
45,2017,19,847,0,10
45,2017,20,865,0,10
45,2017,21,810,0,10
45,2017,22,843,1,10
45,2017,23,851,0,10
45,2017,24,862,0,10
45,2017,25,863,1,10
45,2017,26,905,0,10
45,2017,27,886,1,10
45,2017,28,960,0,10
45,2017,29,920,0,10
45,2017,30,953,0,10
45,2017,31,825,0,10
45,2017,32,798,0,10
45,2017,33,792,0,10
45,2017,34,827,0,10
45,2017,35,836,1,10
45,2017,36,772,1,10
45,2017,37,752,0,10
45,2017,38,730,0,10
45,2017,39,738,0,10
45,2017,40,684,0,10
45,2017,41,672,1,10
45,2017,42,692,0,10
45,2017,43,699,0,10
45,2017,44,749,0,10
45,2017,45,740,1,10
45,2017,46,776,0,10
45,2017,47,727,1,10
45,2017,48,705,0,10
45,2017,49,519,0,10
